120.476735	122.810340	deep
122.926440	125.596735	deep
125.782494	128.359909	deep
128.568889	130.693515	deep
130.995374	133.445079	deep
133.688889	136.057324	deep
136.277914	138.588299	deep
138.774059	141.049615	deep
141.223764	143.545760	deep
143.719909	146.030295	deep
146.262494	148.572880	deep
148.700590	150.987755	deep
151.138685	153.669660	deep
153.774150	156.049705	deep
156.212245	158.569070	deep
158.661950	161.192925	deep
161.309025	163.770340	deep
163.874830	166.568345	deep
166.649615	169.412789	deep
169.517279	172.129524	deep
172.245624	174.741769	deep
174.927528	177.725533	deep
177.795193	180.581587	deep
180.755737	183.553741	deep
183.727891	186.316916	deep
186.479456	189.138141	deep
189.277460	191.936145	deep
192.063855	194.919909	deep
194.919909	197.706304	deep
197.834014	200.388209	deep
200.573968	203.081723	deep
203.244263	205.856508	deep
205.949388	208.596463	deep
208.654512	211.313197	deep
211.394467	214.087982	deep
214.134422	216.758277	deep
216.793107	219.324082	deep
219.440181	221.947937	deep
221.982766	224.711111	deep
224.803991	227.149206	deep
227.276916	229.262222	deep
229.482812	231.688707	deep
231.781587	234.150023	deep
234.242902	236.750658	deep
236.936417	239.142313	deep
239.235193	240.790930	deep
240.837370	241.533968	strong
241.557188	242.253787	strong
242.277007	242.915556	strong
242.950385	243.565714	strong
243.612154	244.250703	strong
244.285533	244.970522	strong
245.005351	245.643900	strong
245.725170	246.340499	strong
246.398549	247.037098	strong
247.071927	247.710476	strong
247.768526	248.407075	strong
248.453515	249.138503	strong
249.173333	249.765442	strong
249.823492	250.427211	strong
250.485261	251.147029	strong
251.158639	251.832018	strong
251.832018	252.482177	strong
252.551837	253.190385	strong
253.236825	253.863764	strong
253.921814	254.537143	strong
254.583583	255.198912	strong
255.233741	255.883900	strong
255.941950	256.394739	strong
256.417959	256.835918	strong
256.835918	257.300317	strong
257.323537	257.927256	strong
257.996916	258.589025	strong
258.647075	259.355283	strong
259.413333	260.040272	strong
260.144762	260.806531	strong
260.852971	261.445079	strong
261.514739	261.990748	strong
262.118458	262.780227	strong
262.826667	263.453605	strong
263.476825	264.092154	strong
264.115374	264.695873	strong
264.765533	265.415692	strong
265.450522	266.112290	strong
266.147120	266.716009	strong
266.750839	267.377778	strong
267.447438	268.051156	strong
268.074376	268.712925	strong
268.736145	269.421134	strong
269.467574	270.048073	strong
270.106122	270.698231	strong
270.709841	271.371610	strong
271.418050	272.079819	strong
272.114649	272.683537	strong
272.741587	273.171156	strong
273.194376	274.018685	strong
274.065125	274.692063	strong
274.726893	275.365442	strong
275.377052	276.050431	strong
276.050431	276.688980	strong
276.688980	277.339138	strong
277.373968	278.058957	strong
278.058957	278.697506	strong
278.709116	279.312834	strong
279.336054	280.067483	strong
280.079093	280.729252	strong
280.740862	281.402630	strong
281.402630	282.099229	strong
282.122449	282.737778	strong
282.772608	283.422766	strong
283.445986	284.096145	strong
284.130975	284.874014	strong
284.874014	285.489342	strong
285.489342	286.139501	strong
286.174331	286.778050	strong
286.812880	287.428209	strong
287.451429	287.880998	strong
287.927438	288.357007	strong
288.368617	288.809796	strong
288.833016	289.471565	strong
289.471565	290.086893	strong
290.121723	290.760272	strong
290.818322	291.526531	strong
291.549751	292.211519	strong
292.234739	292.861678	strong
292.884898	293.511837	strong
293.546667	293.941406	strong
293.964626	294.684444	strong
294.765714	295.160454	strong
295.206893	296.216961	strong
296.216961	296.785850	strong
296.809070	297.412789	strong
297.424399	298.051338	strong
298.051338	298.643447	strong
298.666667	299.340045	strong
299.386485	299.978594	strong
300.025034	300.675193	strong
300.721633	301.406621	strong
301.418231	301.998730	strong
302.033560	302.637279	strong
302.672109	303.275828	strong
303.299048	303.972426	strong
303.984036	304.564535	strong
304.587755	305.179864	strong
305.214694	306.062222	strong
306.108662	306.758821	strong
306.805261	307.397370	strong
307.420590	308.128798	strong
308.175238	308.720907	strong
308.755737	309.347846	strong
309.417506	310.079274	strong
310.079274	310.752653	strong
310.775873	311.426032	strong
311.472472	312.029751	strong
312.076190	312.668299	strong
312.714739	313.306848	strong
313.353288	313.968617	strong
314.015057	314.607166	strong
314.618776	315.292154	strong
314.618776	315.292154	strong
315.303764	315.919093	strong
315.942313	316.580862	strong
316.592472	317.242630	strong
317.265850	317.857959	strong
317.881179	318.473288	strong
318.496508	319.146667	strong
319.169887	319.599456	strong
319.645896	320.261224	strong
320.319274	321.050703	strong
321.108753	321.735692	strong
321.758912	322.304580	strong
322.327800	323.001179	strong
323.047619	323.616508	strong
323.639728	324.231837	strong
324.278277	324.951655	strong
324.998095	325.613424	strong
325.636644	326.205533	strong
326.217143	326.832472	strong
326.844082	327.412971	strong
327.471020	328.086349	strong
328.086349	328.678458	strong
328.724898	329.549206	strong
329.630476	330.210975	strong
330.269025	330.895964	strong
330.930794	331.499683	strong
331.546122	332.138231	strong
332.161451	332.765170	strong
332.788390	333.403719	strong
333.450159	334.077098	strong
334.088707	334.680816	strong
334.704036	335.261315	strong
335.284535	335.923084	strong
335.923084	336.491973	strong
336.550023	337.211791	strong
337.258231	337.885170	strong
337.920000	338.663039	strong
338.732698	339.231927	strong
339.289977	339.847256	strong
339.893696	340.450975	strong
340.462585	341.101134	strong
341.112744	341.635193	strong
341.670023	342.285351	strong
342.343401	342.912290	strong
342.923900	343.550839	strong
343.608889	344.235828	strong
344.247438	344.653787	strong
344.735057	345.083356	strong
345.083356	345.559365	strong
345.559365	346.209524	strong
346.232744	346.778413	strong
346.859683	347.463401	strong
347.486621	348.032290	strong
348.067120	348.636009	strong
348.659229	349.262948	strong
349.309388	349.936327	strong
349.982766	350.563265	strong
350.586485	351.201814	strong
351.236644	351.886803	strong
351.921633	352.571791	strong
352.595011	353.117460	strong
