19.005533	20.967619	normal
21.768707	23.695964	normal
24.822132	26.424308	normal
27.434376	29.152653	normal
29.837642	32.124807	normal
32.949116	34.760272	normal
35.491701	37.372517	normal
38.394195	40.391111	normal
41.656599	43.096236	normal
44.408163	46.428299	normal
47.113288	49.203084	normal
49.911293	51.908209	normal
52.895057	55.077732	normal
55.902041	58.142766	normal
58.816145	60.987211	normal
61.672200	63.785215	normal
64.934603	67.419138	normal
68.127347	70.368073	normal
73.073197	75.058503	normal
76.219501	77.984218	normal
79.238095	80.956372	normal
82.070930	83.754376	normal
85.159184	86.865850	normal
87.632109	89.489705	normal
93.158458	94.841905	normal
95.074104	96.618231	normal
98.278458	100.345034	normal
101.517642	103.421678	normal
104.698776	106.556372	normal
107.868299	109.435646	normal
110.480544	111.989841	normal
112.988299	114.683356	normal
116.111383	117.585850	normal
119.861406	120.999184	deep
121.242993	122.880000	deep
123.088980	126.177234	deep
126.362993	128.975238	deep
129.486077	132.435011	deep
133.166440	136.277914	deep
137.055782	140.132426	deep
140.712925	143.545760	deep
144.335238	146.970703	deep
148.062041	150.790385	deep
151.510204	154.087619	deep
154.540408	157.036553	deep
157.547392	160.461497	deep
160.867846	164.048980	deep
165.000998	167.857052	deep
168.379501	171.177506	deep
171.688345	174.939138	deep
175.299048	178.340862	deep
178.422132	181.626485	deep
182.299864	185.480998	deep
185.573878	188.929161	deep
189.161361	192.319274	deep
192.714014	195.976417	deep
196.452426	199.668390	deep
200.283719	202.675374	deep
203.604172	206.111927	deep
206.994286	209.745850	deep
210.535329	213.635193	deep
214.122812	217.559365	deep
217.617415	220.705669	deep
221.471927	224.211882	deep
225.001361	227.764535	deep
228.472744	231.259138	deep
235.914739	238.782404	deep
239.339683	241.684898	deep
243.217415	244.134603	strong
244.401633	246.177959	strong
246.363719	247.884626	strong
247.989116	248.743764	strong
248.766984	249.649342	strong
249.707392	250.717460	strong
250.740680	251.913288	strong
251.959728	252.784036	strong
252.807256	253.596735	strong
253.666395	254.583583	strong
254.722902	255.547211	strong
255.593651	256.301859	strong
256.348299	257.149388	strong
257.195828	258.159456	strong
258.263946	259.332063	strong
259.993832	261.003900	strong
261.154830	262.420317	strong
262.501587	263.488435	strong
263.581315	264.370794	strong
264.382404	265.566621	strong
265.566621	266.762449	strong
266.971429	267.946667	strong
267.981497	268.817415	strong
268.852245	269.467574	strong
269.514014	270.140952	strong
270.175782	271.000091	strong
271.011701	271.859229	strong
271.882449	272.927347	strong
272.927347	273.600726	strong
273.623946	274.285714	strong
274.343764	274.970703	strong
275.017143	275.690522	strong
275.690522	276.305850	strong
276.375510	277.257868	strong
277.327528	278.465306	strong
278.476916	279.069025	strong
279.092245	279.730794	strong
279.730794	280.427392	strong
280.427392	281.054331	strong
281.077551	281.669660	strong
281.692880	282.459138	strong
282.459138	283.028027	strong
283.051247	283.945215	strong
283.991655	285.233923	strong
285.291973	286.000181	strong
286.023401	286.685170	strong
286.696780	287.451429	strong
287.521088	288.194467	strong
288.217687	288.879456	strong
288.937506	289.935964	strong
289.970794	290.969252	strong
291.004082	291.816780	strong
291.851610	292.687528	strong
292.722358	293.535057	strong
293.581497	294.336145	strong
294.359365	295.044354	strong
295.079184	295.764172	strong
295.775782	297.412789	deep
297.494059	298.213878	strong
298.213878	298.898866	strong
298.898866	299.862494	strong
300.025034	301.197642	strong
301.220862	301.824580	strong
301.871020	302.973968	strong
303.055238	304.889615	deep
304.924444	305.609433	strong
305.644263	306.735601	strong
306.770431	307.490249	strong
307.501859	308.291338	strong
308.302948	308.895057	strong
308.941497	309.568435	strong
309.614875	310.253424	strong
310.253424	311.066122	strong
311.112562	311.762721	strong
311.809161	312.819229	strong
312.912109	314.293696	strong
314.316916	315.559184	strong
315.570794	316.209342	strong
316.232562	316.882721	strong
316.905941	317.567710	strong
317.614150	318.287528	strong
318.322358	318.902857	strong
318.972517	319.587846	strong
319.657506	320.330884	strong
320.377324	320.981043	strong
321.015873	321.712472	strong
321.724082	322.292971	strong
322.339410	323.407528	strong
323.442358	324.405986	strong
324.487256	325.044535	strong
325.044535	325.648254	strong
325.694694	326.426122	strong
326.426122	327.087891	strong
327.157551	327.784490	strong
327.819320	328.434649	strong
328.434649	329.003537	strong
329.084807	329.711746	strong
329.769796	330.396735	strong
330.443175	331.221043	strong
331.221043	331.929252	strong
331.998912	332.591020	strong
332.614240	333.217959	strong
333.241179	333.879728	strong
333.891338	334.611156	strong
334.715646	335.296145	strong
335.423855	336.143673	strong
336.190113	336.898322	strong
336.944762	337.536871	strong
337.571701	338.210249	strong
338.233469	338.941678	strong
338.988118	339.603447	strong
339.638277	340.265215	strong
340.311655	340.996644	strong
341.019864	341.670023	strong
341.716463	342.378231	strong
342.424671	343.051610	strong
343.098050	343.759819	strong
343.759819	344.514467	strong
344.526077	345.385215	strong
345.385215	345.930884	strong
345.965714	346.615873	strong
346.685533	347.335692	strong
347.382132	347.985850	strong
348.055510	348.682449	strong
348.786939	349.379048	strong
349.448707	350.064036	strong
350.133696	350.923175	strong
350.946395	351.968073	strong
352.130612	353.396100	strong
353.430930	354.475828	strong
354.522268	355.137596	strong
355.218866	355.903855	strong
355.927075	356.681723	strong
356.797823	357.401542	strong
357.424762	358.225850	strong
